Paivamaara,Kohdenumero,Kaupunki,Kaupunginosa,Osoite,Kunto,Asumistyyppi,Uudiskohde,Tontin_omistus,Vuokratontin_lunastusosuus,Velaton_hinta,Yhtiovastike,Hoitovastike,Rahoitusvastike,Tontin_vuokravastike,Asuinpinta_ala,Huoneita,Kerros,Korkein_kerros,Parveke,Sauna,Ranta,Rakennusvuosi,Energialuokka,Huoneistojen_lukumaara,Tulevat_remontit,Tehdyt_remontit,Latitude,Longitude,Coordinates,TravelTime
2023-03-02,546895.0,Helsinki,Merihaka,"Hakaniemenranta 14 B, 00530 Helsinki",Hyvä,Omistus,Ei,Oma,,318000.0,298.1,247.5,50.6,,55.0,2.0,2.0,8.0,Kyllä,Ei,,1980.0,D2018 Voimassa 7.11.2029 saakka.,79.0,"Suunnitellut: KUNNOSSAPITOTARVESELVITYS
RAKENNUSOSAT JA KUNNOSSAPITOTARVE YHTIÖKOKOUSTA
JÄRJESTELMÄT SEURAAVIEN VIIDEN VUODEN AIKANA
Piha Ei tiedossa olevaa tarvetta tällä hetkellä.
Perustukset ja runko Ei tiedossa olevaa tarvetta tällä hetkéllä.
Julkisivut Julkisivurakenteiden kuntotukimus v. 2022.
Parvekkeet Liittyvät julkisivurakenteiden kuntotukimukseen v. 2022.
Ikkunat ja ulko-ovet Ikkunnoissa ei tiedossa olevaa tarvetta. Ulko-ovet liittyvät julkisivurakenteiden kuntotutkimukseen v. 2022.
Katto Ei tiedossa olevaa tarvetta tällä hetkellä.
Huoneistojen märkätilat Kylpyhuoneiden huoltokorjaukset (tarvittaessa). Kylpyhuoneiden kuntokartoitus v. 2023-2024.
Yleiset tilat Kunnossapitokorjausta tarpeen mukaan.
Lämmitysjärjestelmä Lämmönsiininlaitteiston uusiminen ja lämmitysverkoston seurantatutkimus.
Vesi- ja viemärijärjestelmä Kellarikerroksen näkyvillä olevien jätevesiviemäreiden uusita ja jätevesipohjaviemäreiden saneeraus sukittamalla v. 2022.
Kellaritiloissa olevan käyttövesiputkiston uusiminen v. 2023-2024.
Ilmanvaihto Ei tiedossa olevaa tarvetta tällä hetkellä.
Sähkö- ja tietojärjestelmä Ei tiedossa olevaa tarvetta tällähetkellä.
Hissit Hissien kuntoarvio v. 2022.
Huoneistojen ulko-ovet Ei tiedossa olevaa tarvetta tällä hetkellä.
Muu selvitykseen liittyvä informaatio:
Uuden lain mukainen rakennuksen energiatodistus laadittu v. 2018.

Kunnossapitotarveselvitys päivitetään vuosittain yhtiökokouksessa.","1999 Kylpyhuoneisen ja julkisivujen kuntotutkimus, kaukolämpölaitteiden uusiminen.
2000 Julkisivukorjaus
2001 Kylpyhuoneiden (15 kpl) vesieristeiden korjaus.
2002 Parvekkeiden kunnostus sekä lounais-eteläpuolen päätyelementtien uusiminen (16 kpl). Vesikaton kunnostus. 2003-2004 Merihaan kansialueen peruskorjaus (kansi l).
 
2007 Hissien peruskorjaus
2008 Saunaosastojen peruskorjaus
2009 Rakennusautomaation uusiminen
2010 Ilmastointijärjestelmän puhdistus, säätö ja mittaus.
2011 Talouskellarin muuttaminen lämminvarastoksi.
2012 Ovikoodilaitteiden asennus A-portaan kansitason ja B-portaan katutason oviin.
2011-2013 Merihaan kannenalaisen pysäköintitilan kunnostus (kansi II).
2013 Ikkunoiden ja parvekeovien uusiminen. Teräsikkunoiden ja -ovien kunnostus. Päiväkodin parvekkeen kunnostus. Katon putoamisjärjestelmän asennus.
2014 Viemäriputkistojen huuhtelu. Lämpöjohtoverkoston patteri- ja linjaventtiilien uusiminen ja perussäätö, ilmanvaihtojärjestelmän mittaus ja saatö.
2015 Merihaan kansialueen peruskorjaus (kansi 11 1:n valaistus, kameravalvonta, opastekyltit ym.). B-portaan pihakiveyksen kunnostus ja B-portaan tuulikaapin lattialaatan uusiminen. Kellaritilojen lattioiden kunnostus. Huoneistojen ja yleisten tilojen wc-laitteiden huolto.
2016 Kellarikäytävän valojen muuttaminen liiketunnistimilla toimiviksi led-valoiksi. Ikkunoiden ja parvekeovien uusimisurakan takuuajan korjaukset.
2017 Vesikaton huoltokorjaukset. Kellarikäytävän ja talopesutilan kunnostus.
2018 Eteläpäädyn julkisivun elementtisaumausten uusiminen. Yleisten tilojen ja kiinteistön ulko-ovien lukituksen uusiminen iLOQ-lukoiksi. Katon seinäpellitysten uusiminen.
2019 Huoneiston ulko-ovien lukkojen vaihto iLOQ-lukoiksi. Parvekkeiden (9 kpl) seinälevyjen uusiminen.
2020 Ilmanvaihtokanavien puhdistus, ilmamäärien mittaus ja saatö
2020 Käyttövesilinjojen linjasulut
. Asunnon remontit: 2013 huoneisto remontoitu kauttaaltaan mukaan lukien kylpyhuone. Huoneistossa suoritettiin seuraavia töitä:
- kylpyhuoneremontti.
- väliseinän purku.
- keittiöremontti.
- lattia- ja seinäpinnoitteiden uusiminen.
- sähkötöitä.",60.17856,24.959815,"60.17856, 24.959815",16.0
2023-03-02,17117820.0,Espoo,Matinkylä,"Rauhalanpuisto 6-8, 02230 Espoo",Hyvä,Omistus,Ei,Oma,,263000.0,149.6,149.6,,,40.0,2.0,5.0,6.0,Kyllä,Kyllä,,2004.0,C2013,,"Suunnitellut merkittävimmät korjaukset ja huoltotyöt taloyhtiössä: Katso kunnossapidon periaateohjelma 2022-2031. Ohjelma vuosille 2023-2026; mm. hissien kunnostuksia, julkisivujen elementti-saumojen uusiminen ja ovipuhelinjärjestelmän uusiminen. Vuosille 2027-2031: mm. lukituksen uusiminen, aitojen huoltomaalaus, patteriventtiilien uusiminen sekä vesikatteet. Ks. tarkemmat tiedot ja kustannusarviot ""Kunnossapidon periaateohjelma vuosille 2022-2031"" (hyväksytty yhtiökokouksessa 13.6.2022).","Taloyhtiössä toimenpiteitä muun muassa: 2006: Rasitussopimuksen tarkennus Rauhalanpuisto 8:n kanssa. 2007: Pelastussuunnitelman laatiminen. 2008: Kadun puolen istutuksien uusiminen. 2009: Hissien ohjauskorttien uusiminen. 2010: Ilmanvaihtojärjestelmien säätö. 2011: Yleisten tilojen patteriventtiilien uusiminen termostaattiohjatuiksi. 2012: Piha- ja pohjaviemäreiden sekä salaojien painehuuhtelu. 2014: Jätekatoksen, piha- ja terassiaitojen, pihakalusteiden huoltomaalaus, parveke- ja terassilasien tarkastus, huolto ja korjaus sekä laajakaistayhteyden hankkiminen. 2015: Hiekkalaatikon ympäristön kunnostus ja ilmanvaihtojärjestelmien tarkastus, puhdistus ja säätö. 2016: Pihakalusteiden ja -varusteiden huoltomaalaus, savunpoistoluukkujen peltien uusiminen. 2017: Jätekatoksen sisäpuolisten puuosien maalaus. 2018: Salaojien painehuuhtelu sekä jäte -ja sadeveden pohja-ja pihaviemärin puhdistus. 2019: Vesikatteiden huoltokunnostus, energiahallintajärjestelmän hankkiminen ja ovipuhelintaulun uusiminen. 2020: Pihatöitä, kalusteiden kunnostuksia, ilmanvaihtojärjestelmien puhdistus ja säätö (yleiset tilat). 2021: Ilmanvaihtojärjestelmien puhdistus ja säätö (huoneistot), korvausilmaventtiilien suodattimien vaihto, palovaroittimien hankinta jokaiseen huoneistoon sekä porrashuoneisiin. 2022: Autohalliin sähköautojen latausinfran ja latauslaitteiden rakentaminen. Ks. lisää: ""Kunnossapidon periaateohjelma vuosille 2022-2031"".",60.163954,24.7443,"60.163954, 24.7443",34.0
2023-03-02,10001566.0,Helsinki,Herttoniemi,"Peltisepänkuja 7 A41, 00880 Helsinki",Uusi,Omistus,Kyllä,,,365000.0,835.74,190.55,645.19,,52.0,2.0,6.0,16.0,Kyllä,Kyllä,,2024.0,A,142.0,,,60.197639,25.037038,"60.197639, 25.037038",24.0
2023-03-02,10001379.0,Helsinki,Herttoniemi,"Peltisepänkuja 7 A18, 00880 Helsinki",Uusi,Omistus,Kyllä,,,232500.0,520.5,111.0,409.5,,30.0,1.0,4.0,16.0,,Ei,,2024.0,A,142.0,,,60.197639,25.037038,"60.197639, 25.037038",24.0
2023-03-02,10001568.0,Helsinki,Herttoniemi,"Peltisepänkuja 7 A78, 00880 Helsinki",Uusi,Omistus,Kyllä,,,345000.0,777.02,160.95,616.07,,44.0,2.0,10.0,16.0,Kyllä,Ei,,2024.0,A,142.0,,,60.197639,25.037038,"60.197639, 25.037038",24.0
2023-03-02,10001494.0,Espoo,Leppävaara,"Kiannonkatu 20 as 53, 02650 Espoo",Uusi,Omistus,Kyllä,,19440.47,243200.0,441.83,154.7,287.13,64.78,41.0,2.0,6.0,16.0,Kyllä,Ei,,2024.0,A,130.0,,,60.221781,24.826731,"60.221781, 24.826731",33.0
2023-03-02,10001215.0,Espoo,Leppävaara,"Kiannonkatu 20 A 21, 02650 Espoo",Uusi,Omistus,Kyllä,,14461.81,182500.0,331.44,115.85,215.59,48.19,30.0,1.0,3.0,16.0,Kyllä,Ei,,2024.0,A,130.0,,,60.221781,24.826731,"60.221781, 24.826731",33.0
2023-03-02,,Vantaa,Tikkurila,"Kielotie 30-32 B 14, 01300 Vantaa",Hyvä,Omistus,Ei,Oma,,155000.0,,162.0,187.2,,36.0,1.0,2.0,4.0,Kyllä,Ei,,1966.0,E/2007,72.0,"Tässä on mahdollisesti vain osa remonteista, tarkasta loput yhtiön papereista:  2023 Ikkunoiden puuosien huolto ja kunnostus (porraskäytävät), 2023 Väestönsuojan saneeraus- ja kunnostustoimet, 2023-2024  IV-kanavien puhdistus, mittaus ja säätö, 2023-2024  Aurinkovoimalan rakentamissuunnitelma (energiahanke), 2023-2024  Kuntoarvio ja PTS päivitys, 2023-2024  Sähköautojen latausvalmiuden mahdollistaminen, 2024-2025  Elementtisaumojen kunnostus, 2024-2025  Yleisten tilojen pinta- ja huoltomaalauksia","Tässä on mahdollisesti vain osa remonteista, tarkasta loput yhtiön papereista:  1999 Julkisivut ja parvekkeet, parvekeovien ja -ikkunoiden uusinta, 2001-2004  Porrashuoneiden saneeraus, 2005 Tonttiviemäri (FGH-talo) uusittu, 2006 Vesikattojen huoltomaalaus, 2006 Lämmönjakolaitteiden uusinta, 2010 Kuntoarvion teettäminen, 2011 Ikkunahuolto, 2012 Ulko-oviin koodilukot, 2013 FGH-talon sadeveden ohjauksen parantaminen, 2014 Vesikaton korjaus, 2014-2015  Linjasaneeraus, 2015 Salaojien uusinta, 2015 Yläpohjaneristys, 2018-2019  Puujulkisivuverhouksien ja lämmöneristeiden uusiminen (katto- ja
parvekeseinä), 2019 Parvekkeiden betonirakenteiden kuntotutkimus, 2019 Vesikaton pinnoitus, 2019 Saunan saneeraus, 2020 Sähköautojen latausselvitys, 2020 Lämmönjakohuoneeseen GSM-hälytysmodeemin ja jatkohälytysten ja  lämmönjakohuoneen vuosihuolto, 2020 E-portaan alakaton ja liiketilan seinän kunnostustyöt, 2020 Piha-alueen maaperätutkimus, 2020-2021  Pihasuunnittelukokonaisuuden suunnittelua, 2020-2021  Strategian - hyväksyminen yhtiökokouksessa, 2021 Vesikaton takuutarkastus, 2021 Pihan toiminnallisuus ja maisemointisuunnittelu, 2021 IV-ilmanvaihdon koneellistamisen selvitystyö, 2021 Aurinkopaneeli- ja maalämpöpotentiaalin selvitystyö energiahankkeena, 2021 Energialaskelmien selvitykset ja rahoituksen selvitykset, 2022 Hajulukot puhdistettu huoneistoissa, 2022 Huoneistojen ikkunoiden suodattimet vaihdettu, 2022 Paristot vaihdettu kiinteistön ja huoneistojen palovaroittimiin",60.29537,25.037,"60.29537, 25.037",25.0
2023-03-02,65955.0,Espoo,Kilo,"Nihtisillankuja 2 D, 02630 Espoo",Uusi,Omistus,Ei,Vuokralla,,179900.0,608.83,261.85,346.98,,34.5,2.0,2.0,6.0,Kyllä,,,2022.0,B2018,,,,60.208992,24.758978,"60.208992, 24.758978",35.0
2023-03-02,70043298.0,Helsinki,Verkkosaari,"Kalasatamankatu 36 A19, 00580 Helsinki",Erinomainen,Omistus,Kyllä,Vuokralla,,297795.0,808.0,300.0,508.0,,40.0,2.0,6.0,7.0,Kyllä,,,2024.0,Energialuokka: A2018,42.0,,,60.192461,24.980543,"60.192461, 24.980543",20.0
2023-03-02,70043288.0,Helsinki,Verkkosaari,"Kalasatamankatu 36 A10, 00580 Helsinki",Erinomainen,Omistus,Kyllä,Vuokralla,,283698.0,788.0,304.0,484.0,,40.5,2.0,4.0,7.0,Kyllä,,,2024.0,Energialuokka: A2018,42.0,,,60.192461,24.980543,"60.192461, 24.980543",20.0
2023-03-02,9722645.0,Espoo,Mynttilä,"Takamaa 7 A, 02780 Espoo",Tyydyttävä,Omistus,Ei,Oma,,184000.0,248.4,187.2,61.2,,36.0,2.0,1.0,1.0,,,,2018.0,C2013 Rakennuksen B energiatodistus.,10.0,"Ei suunniteltuja korjauksia, koska kyseessä on uusi taloyhtiö.",TALOYHTIÖSSÄ: 2019 - 2021: Vuositakuukorjaukset.,60.197745,24.599261,"60.197745, 24.599261",50.0
2023-03-02,21809262.0,Vantaa,Kaivoksela,"Vanha Kaarelantie 4 A, 01610 Vantaa",Hyvä,Omistus,Ei,Valinnainen vuokratontti,,198000.0,581.25,127.5,453.75,,37.5,2.0,1.0,6.0,Kyllä,,,2016.0,C2013,58.0,"2022 parvekelasien huolto
2022-2023 lämmityksen tasapainotus
2023-2025 ilmanvaihdon nuohous ja säätö","TALOYHTIÖSSÄ: 2022 savunpoistojärjestelmän vuosihuolto, IV-koneet: B-portaan tuloilmakoneen moottorin vaihto, muiden kolmen IV-koneen laakereiden vaihto
2021 hissikorjauksia
2021 muovijätteen keräilyastian asennus",60.253626,24.867178,"60.253626, 24.867178",36.0
2023-03-02,20329069.0,Vantaa,Kaivoksela,"Aapramintie 14 A, 01610 Vantaa",Hyvä,Omistus,Ei,Oma,,242000.0,933.65,240.96,692.69,,48.0,2.0,3.0,4.0,Kyllä,Kyllä,,2016.0,C2013,33.0,Ilmanvaihtokanavien nuohous ja säätö 2023-24,"TALOYHTIÖSSÄ: 2020 lämpimän käyttöveden lämmönvaihtimen uusinta
2020 kiristettiin kattopeltien saumoja rakennuttajan 10-vuotisvastuuseen kuuluvana työnä
2020 alapohjan radon -imurien (2 kpl) uusinta",60.256114,24.866065,"60.256114, 24.866065",40.0
2023-03-02,20582489.0,Vantaa,Martinlaakso,"Kivivuorentie 10 B, 01620 Vantaa",Hyvä,Omistus,Ei,Oma,,220000.0,170.5,170.5,,,46.0,2.0,5.0,7.0,Kyllä,Kyllä,Ei rantaa,2011.0,D2013,67.0,,"TALOYHTIÖSSÄ: Yhtiön tekniikkahormeissa havaitut virheet on korjattu. Tehdyille korjauksille urakoitsija SRV myöntää 10 vuoden takuun alkaeen 1-10.2014.
ilmanvaihdon kanavat puhdistettu ja ilmamäärät säädetty 2015
Palovarottimet vaihdettu 2022
Taloyhtiön laitteiden toimintakunto varmistetaan vuosittaisilla huoltoyhtiön suorittamilla tarkastuksilla.
",60.28044,24.853843,"60.28044, 24.853843",31.0
2023-03-02,544570.0,Helsinki,Katajanokka,"Luotsikatu 14 C, 00160 Helsinki",Tyydyttävä,Omistus,Ei,Oma,,315500.0,164.25,164.25,0.0,,38.5,1.0,3.0,4.0,Ei,Ei,,1911.0,D2007 ET-luku 158,40.0,"Suunnitellut: Hallituksen kirjallinen selvitys tarpeesta sellaiseen yhtiön rakennusten ja kiinteistöjen
kunnossapitoon yhtiökokousta seuraavan viiden vuoden aikana, joka vaikuttaa
olennaisesti osakehuoneiston käyttämiseen, yhtiövastikkeeseen tai muihin
osakehuoneiston käytöstä aiheutuviin kustannuksiin 2022 – 2027. Päivitetään vuosittain yhtiökokouksessa.
Ullakkoasuntojen vesijohto- ja viemärityöt 2022, Takapihan muurin korjaus 2023-2026
Pihasuunnitelma 2022, Kulkusiltojen ja lapetikkaiden uusiminen, IV-hormin
kunnostus 2022, Kylpyhuonekunnostukset (kynnykset) 2023-2026, Ikkunoiden huoltomaalaus ja tippalistojen uusiminen tarvittaessa 2022, Ikkunoiden ja tuuletusparvekkeiden ovien maalauskunnostus 2022, Hissin korin pintojen kunnostus 2022, Sisäpihan pinnoitevaurioiden ja seinien maalaus 2023-2026, Saunaosaston ja uima-altaan kunnostus 2023-2026, Porrashuoneiden A, B ja C paikkakorjaus ja maalaus 2022, Tuuletusparvekkeiden kunnostus ja maalaus 2023-2026, Julkisivumaalaus kadun ja sisäpihan puolelta 2023-2026, Katon peltipinnoitteen maalaus 2023-2026, Julkisivun ja kattojen kunnossapitokartoitus –
droonikuvaus 2023-2026, Yleisten tilojen kunnostus 2023-2026, B- ja C-portaan yläovien vaihto 2022, Kiinteistösähköjen uusinta 2023-2026 ja 2027, Pihakannen korjaus 2023-2026","Vesi- ja viemärijohtojen osittainen uusiminen 1952-1966, Sauna- ja uima-allasosaston rakentaminen 1977, Hissin asennus A-portaaseen 1984, Kylmäkellarin rakentaminen 1985
Sähköpääkeskuksen uusiminen 1985, D-portaan sähkönousujen uusiminen 1985
Pihajulkisivun slammaus ja maalaus 1988 – 1989, Sauna- ja uima-allastilan peruskorjaus 1990, Antenniverkon kunnostus 1991, Maakaasuun siirtymiseen liittyvät korjaukset 1993, Lämpösulkujen ja säätöventtiilien sekä kylmävesiautomatiikan uusiminen 1995, Julkisivuremontti 1996, Ikkunoiden uusiminen 3-lasisina sekä porrasikkunoiden kunnostus 1997, Pihan vedenohjainten, vesieristysten ja sadekaivojen ja -viemäröinnin parantaminen sekä lisälaatoitus 1997, Hissin peruskorjaus 1997, Matalan rakennuksen osan vesikaton uusiminen 1997, C-portaan puoleisen päätyseinän lämpörappaus 1997, Porraskäytävien värityssuunnitelma 1998, Porraskäytävien maalaus 2000, Terassiparvekkeiden (A31 ja A33) peruskorjaus 2002, Kylpyhuoneiden sähkölaitteiden varustaminen vikavirtasuojalla 2004, Putkiremontti 2004, Ulko-ovien uusiminen 2006, Katon pinnoite 2007, Pihanpuoleisten ikkunoiden huoltomaalaus 2010
Useita kunnossapitotoimenpiteitä 2012, Putkiremontin virheistä reklamoitu Consti Oy:lle 10-vuotistakuuseen havaituista virheistä ja puutteista 2014, Sauna- ja uima-allasosaston väliovien ja kalusteiden uusinta 2014, PTS-suunnitelman teko kassavaroin 2014, Piha-aidan korjaus 2016, Lämmityksen tasapainotus 2017, Uima-allasosaston ikkunoiden uusinta 2020, Jäteastioiden suojakoteloiden asennus 2021, Huoneiston A 32 vesivahingon korjaus 2021, Huoneistojen A 31 ja A 33 vesijohto- ja viemärityöt 2021, Porrashuoneiden A, B ja C maalauskunnostus sekä sähköistyksen uusinta 2021, Vedenohjauspelti katolle 2021, Kuntoarvio RS 15 ja kylpyhuonehuoltokartoitus 2021
. Asunnon remontit: Katot ja seinät maalattu 2018",60.167895,24.966705,"60.167895, 24.966705",12.0
2023-03-02,21204779.0,Vantaa,Myyrmäki,"Kilterinkaari 10, 01600 Vantaa",Hyvä,Omistus,Ei,Oma,,235000.0,615.95,191.9,429.25,,50.5,2.0,5.0,8.0,Kyllä,,,2013.0,B2018 voimassa 17.10.2028 asti.,59.0,"Hallituksen kunnossapitotarveselvitys vuosille 2022-2026: 
- 2022 märkätilojen kuntotarkastus, kuntoarvion teettäminen
- 2023 viemäriputkien huuhtelu, 10-vuotisvastuutarkastus","TALOYHTIÖSSÄ: -Kameravalvonnan kytkeminen 2015 (kameravalvonnasta on luovuttu yhtiökokouksen 2020 päätöksellä).
-Aidan rakentaminen sisäpihan ja naapuriyhtiön välille 2015.
-2016-2017 pihan suunnittelutyöt ja toteutus.
-2017 autohallin lamppujen vaihto LED lampuiksi, piha-aidan jatkaminen.
-2019 saunan lauteiden uusiminen
- 2021 IV-kanavien nuohous, pihapenkkien uusinta.
",60.258263,24.849582,"60.258263, 24.849582",32.0
2023-03-02,,Espoo,Matinkylä,"Matinniitty 1 C 71, 02230 Espoo",Hyvä,Omistus,Ei,Oma,,249000.0,,169.85,,,43.0,2.0,4.0,5.0,Ei,Ei,,2011.0,C/2018,78.0,"Tässä on mahdollisesti vain osa remonteista, tarkasta loput yhtiön papereista:  2022 C-rakennuksen
siivouskomeron
vesivuotovaurion korjaus, 2022 Ikkunoiden ja
parveke/terassiovien
tarkistus ja korjaus, 2022 Rapattujen seinien korjaus, 2022 Porrashuoneiden ja käytävien kopolaattojen kiinnittäminen ja rikkoutuneiden
laattojen vaihto, 2023-2026  Autohallin aksiaali-
puhaltimen uusiminen, 2023-2026  Huoneistojen LTO-
ilmanvaihtojärjestelmien
sekä puhdistus ja säätö, 2023-2026  Jäte- ja sadeveden piha- ja
pohjaviemärien sekä salaojien 
painehuuhtelu, 2023-2026  Jäte- ja perusvesipumppaamojen perushuolto, 2023-2026  Autohallin öljyn- ja hiekanerotuskaivojen puhdistus, 2023-2026  Huoneistojen ja yleisten
tilojen paloilmaisimien
paristojen uusiminen, 2023-2026  Terassien tukimuurien
rappausvaurioiden syyn
selvittäminen ja 
rappausvaurioiden korjaus, 2023-2026  Vesimittarien uusiminen, 2027-2031  Autohallin nosto-oven
uusiminen, 2027-2031  Lämmönvaihtimen
uusiminen, patteriventtiilien uusiminen
ja lämmitysverkoston säätö","Tässä on mahdollisesti vain osa remonteista, tarkasta loput yhtiön papereista:  2015 Pihakannen vedeneristeiden takuukorjaus, 2018 Autohallin öljyn- ja hiekanerotuskaivojen puhdistus, 2018 Autohallin poistoilmanvaihdon puhdistus ja säätö, 2019 Huoneistojen LTO-ilmanvaihtojärjestelmien puhdistus ja säätö, 2020 Vesikatteiden huoltokunnostus, 2020 Parvekelasien kunnostus, 2021 Palokatkojen tarkastus ja korjaus, 2021 Ikkunaliittymien tiivistys (takuutyöt), 2021 Parvekekaiteiden kunnostus, 14 hstoa, 2021 Autohallin julkisivujen luonnonkivilaattojen kiinnittäminen, 2021 Jäte- ja sadeveden piha- ja pohjaviemärien sekä salaojien painehuuhtelu",60.159784,24.746653,"60.159784, 24.746653",34.0
2023-03-02,1340297.0,Helsinki,Lassila,"Kaupintie 4, 00440 Helsinki",Tyydyttävä,Omistus,Ei,Vuokralla,,178000.0,222.75,222.75,,,49.5,2.0,5.0,6.0,Kyllä,Ei,,1978.0,F2013,148.0,"2022 maalämpö- ja poistoilmalämpöjärjestelmän sekä aurinkopaneelien asentaminen, kaukolämmöstä irtautuminen, katon kuntotutkimus ja korjaus tarpeellisin osin, kolmen kylmäkellarin poistaminen, energiatodistuksen päivitys, metalliovien ja ulkopuolisten rautarakenteiden maalauskunnostus, 2023 pihan kasvikehikoiden uusiminen, 2024 putkiston kuntotutkimus, pystyviemäreiden huuhtelu ja kuvauksia, lämmönjakokeskuksen uusiminen, 2026 ilmanvaihtokanavien puhd. ja säätö, 2026-2036 peruskorjauksen hankesuunnittelu, 2029-2039 verkostojen uusinta (putkiremontti). 2035 elementtisaumojen uusiminen.","Listaus alkaen vuodesta 2010: mm. porrashuoneiden maalauskunnostus, -11 parvekkeiden sisäpuolinen kunnostus ja maalaus, -12 elementtisaumaukset, -13 lukituksen uusinta, -14 ulkomaalausta, autohallin lattian ja seinän rakojen tiivistyssaumaus, ilmanvaihdon uusiminen, -16 ikkunoiden, parvekeovien ja parvekkeen takaseinän uusinta (Inwido, Pihla), - 17 sadeveden ohjaus, kylpyhuoneiden vesieristekorjauksia, -18 katon kuntotutkimus ja paikkakorjaukset, talosaunojen kunnostaminen, kylpyhuoneiden kosteuskartoituksia, -19 parvekkeiden laattojen ylempien saumojen uusiminen, betonivaurioiden korjaaminen (Saumalakkso), koodilukot, putkiston kuntotutkimuspohja- ja tonttiviemäreiden huuhtelu, -20 julkisivujen kuntotutkimus, autojen latausmahdollisuuden järjestäminen, autohallin ajo-ovien uusiminen, -21 kylpyhuoneremontteja, parvekkeiden ulkopintojen kunnostus, salaojien huuhtelu ja kuvaus, pihalaattojen ja sokkeleiden korjauksia, maalämpö- ja poistoilmalämpöjärjestelmän sekä aurinkopaneelien hankeselvitys.",60.232433,24.887017,"60.232433, 24.887017",21.0
2023-03-02,20365319.0,Helsinki,Kallio,"Pengerkatu 27 C, 00500 Helsinki",Hyvä,Omistus,Ei,Oma,,288000.0,283.55,283.55,,,53.5,1.0,1.0,6.0,,,,1929.0,F2013,81.0,"Kunnossapitptarveselvitys 5-v. (ei sitova, hinnat arvioita koko kiinteisölle)
Porttikongin rappausvaurioiden korjaus ja maalaus lähivuosina, huoneisto-ovien ja lukitusjärjestelmän uusiminen 2023-2024 (100 000 €), rappukäytävien kunnostus- ja maalaustyöt 2023 - 2024 (150 000 €), sähkö- ja telejärjestelmien uusiminen 2022 - 2023 (700 000 €), hissien peruskorjaus 2023 - 2024 (150 000 €), energiatodistuksen uusiminen 2025.","2019 keittiöremontti ja väliseinämuutoksia, TALOYHTIÖSSÄ: 2022 Saunaremontti
2022 Sähkö- ja telejärjestelmien uusimissuunnitelmat
2021 IV-kanavien puhdistus
2018-2019 Sähkönousujen ja -keskuksen hankesuunnittelu
2018 Rappukäytävien kunnostuksen ja maalauksen suunnittelu
2018 Hissien peruskorjauksen suunnittelu
2018 Rotovent-järjestelmä kammioineen asennettu
2017 Pihaportin uusiminen 
2017 Porrashuoneiden ulko-ovien uusiminen 
2017 Ikkunoiden ja parvekeovien uusiminen 
2014 Pihakansiremontin loppuunsaattaminen
2012 Patteriventtiilien uusiminen ja verkoston lämmönsäätö 
2012 Pihakansiremontti
2010 Vesikaton korjaus ja pinnoitus
2010 Katuräystään ja jalkarännin uusiminen
2009 Pihan puolen ikkunoiden, ovien ja peltien huoltomaalaus
2008 Katujulkisivun korjaus
2003 Vesi- ja viemäriputkien uusiminen ja kaukolämpölaitteiden uusiminen
2002 Yleisten tilojen lukitusmuutokset Abloyn Exec-järjestelmään
1999 Pihajulkisivun kunnostus ja maalaus
1983 Katon kunnostus ja maalaus
1970 Sähkönousuremontti",60.186898,24.959906,"60.186898, 24.959906",15.0
2023-03-02,17119702.0,Helsinki,Veräjälaakso,"Veräjä 8 E, 00650 Helsinki",Hyvä,Omistus,Kyllä,,38534.0,239200.0,303.32,153.0,147.73,144.5,34.0,2.0,2.0,5.0,Kyllä,,,2023.0,B2018,,,,60.231406,24.973433,"60.231406, 24.973433",22.0
2023-03-02,17117327.0,Helsinki,Veräjälaakso,"Veräjä 8 E, 00650 Helsinki",Hyvä,Omistus,Kyllä,,59500.0,303200.0,423.5,236.25,187.25,223.13,52.5,3.0,3.0,5.0,Kyllä,,,2023.0,B2018,,,,60.231406,24.973433,"60.231406, 24.973433",22.0
